"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
95979,Audio,"Pterocles personatus","Madagascar Sandgrouse","Corvus albus -- Pied Crow","Lucienne Wilmé",4/18/1987,1987,4,18,700,Madagascar,MG,,,Ihotry,,,,,"Call; Flying",Unspecified,,,,"SONY TC-D5M",,,,,,,,"Habitat: Lake.",,,,,"Pterocles personatus",madsan1,Species,2789.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95979",,"https://ebird.org/species/madsan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madsan1
95977,Audio,"Foudia madagascariensis","Red Fody","Tachybaptus ruficollis -- Little Grebe; Porphyrio madagascariensis -- African Swamphen","Lucienne Wilmé",4/18/1987,1987,4,18,630,Madagascar,MG,,,Ihotry,,,,"Adult Male – 1",,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 1 male perched 2 m high.",,,,,"Foudia madagascariensis",redfod1,Species,33801.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95977",,"https://ebird.org/species/redfod1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",redfod1
95976,Audio,"Canis lupus (Domestic type)","Dog (Domestic type)",,"Lucienne Wilmé",1/1/1987,1987,1,,0,France,FR,,,Grenoble,,,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"Habitat: Forest.",,,,,,,Domestic,210580.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95976",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11138617
95975,Audio,"Amphilais seebohmi","Gray Emutail",,"Lucienne Wilmé",1/1/1987,1987,1,,0,Madagascar,MG-F,Fianarantsoa,,"Station Agricole De Kianjavato-ifanadiana",-21.3,47.6333,,Adult – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: No data in data log; no announcement on tape. mf. Habitat: Forest, Evergreen Forest, Second-growth.",,,,,"Amphilais seebohmi",gryemt1,Species,24205.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95975",,"https://ebird.org/species/gryemt1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",gryemt1
95974,Audio,Lemuridae,"True Lemurs",,"Lucienne Wilmé",1/1/1987,1987,1,,0,Madagascar,MG-F,Fianarantsoa,,"Station Agricole De Kianjavato-ifanadiana",-21.3,47.6333,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Note on J-card: Aye-aye?.",,,,,,,family,111460.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95974",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-10520908
95973,Audio,Unidentified,Unidentified,,"Lucienne Wilmé",1/1/1987,1987,1,,0,Madagascar,MG-F,Fianarantsoa,,"Station Agricole De Kianjavato-ifanadiana",-21.3,47.6333,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,,,Species,900050.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95973",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-12028216
95972,Audio,"Eulemur rubriventer","red-bellied lemur",,"Lucienne Wilmé",1/1/1987,1987,1,,0,Madagascar,MG-F,Fianarantsoa,,"Station Agricole De Kianjavato-ifanadiana",-21.3,47.6333,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Tech Note: Parts of this are distorted. mf. Number of individuals=UU2+;.",,,,,,,Species,111570.0,"Loret Rasabo",,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95972",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11058324
95971,Audio,"Prolemur simus","greater bamboo lemur",,"Lucienne Wilmé",1/1/1987,1987,1,,0,Madagascar,MG-F,Fianarantsoa,,"Station Agricole De Kianjavato-ifanadiana",-21.3,47.6333,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,,,Species,111700.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95971",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11053484
95970,Audio,"Otus rutilus","Malagasy Scops-Owl",,"Lucienne Wilmé",1/14/1987,1987,1,14,1900,Madagascar,MG-F,Fianarantsoa,,Sakaraha,-21.3,47.6333,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Otus rutilus",masowl1,Species,8223.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95970",,"https://ebird.org/species/masowl1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",masowl1
95969,Audio,"Foudia madagascariensis","Red Fody","Tachybaptus ruficollis -- Little Grebe; Porphyrio madagascariensis -- African Swamphen","Lucienne Wilmé",12/20/1986,1986,12,20,0,Madagascar,MG-F,Fianarantsoa,,"Station Agricole De Kianjavato-ifanadiana",-21.3,47.6333,,"Adult Male – 1",,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 1 male. high pitched.Background sound: Tachybaptus ruficollis, Porphyrio porphyrio (13).",,,,,"Foudia madagascariensis",redfod1,Species,33801.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95969",,"https://ebird.org/species/redfod1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",redfod1
95963,Audio,"Streptopelia picturata","Madagascar Turtle-Dove",,"Lucienne Wilmé",12/7/1986,1986,12,7,0,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Streptopelia picturata",matdov1,Species,1980.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95963",,"https://ebird.org/species/matdov1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",matdov1
95962,Audio,"Foudia madagascariensis","Red Fody","Coracopsis nigra -- Lesser Vasa Parrot; Newtonia brunneicauda -- Common Newtonia; Copsychus albospecularis -- Madagascar Magpie-Robin","Lucienne Wilmé",12/7/1986,1986,12,7,0,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: perched in a tree.",,,,,"Foudia madagascariensis",redfod1,Species,33801.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95962",,"https://ebird.org/species/redfod1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",redfod1
95961,Audio,"Copsychus albospecularis pica","Madagascar Magpie-Robin (White-winged)",,"Lucienne Wilmé",12/7/1986,1986,12,7,630,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,"Adult Male – 1",Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Copsychus albospecularis",madmar3,Group,26720.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95961",,"https://ebird.org/species/mamrob1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mamrob1
95960,Audio,"Eurystomus glaucurus","Broad-billed Roller",,"Lucienne Wilmé",12/7/1986,1986,12,7,600,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 1 ind. perched.",,,,,"Eurystomus glaucurus",brbrol1,Species,9746.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95960",,"https://ebird.org/species/brbrol1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",brbrol1
95958,Audio,Lemuridae,"True Lemurs",,"Lucienne Wilmé",12/6/1986,1986,12,6,2230,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on tape: either Microcebus orLepilemur.",,,,,,,family,111460.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95958",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-10520908
95957,Audio,Lemuridae,"True Lemurs",,"Lucienne Wilmé",12/6/1986,1986,12,6,0,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,,,family,111460.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95957",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-10520908
95956,Audio,"Coua gigas","Giant Coua",,"Lucienne Wilmé",12/6/1986,1986,12,6,1800,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 1 ind calls in a tree 5-7m highNotes on tape: bird did not respond to playback; moved to ground where it ranTech Note: No indication of what was ""played back"". Habitat: Bog, Muskeg, Grove.",,,,,"Coua gigas",giacou1,Species,2963.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95956",,"https://ebird.org/species/giacou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",giacou1
95955,Audio,"Eurystomus glaucurus","Broad-billed Roller","Newtonia brunneicauda -- Common Newtonia; Copsychus albospecularis -- Madagascar Magpie-Robin","Lucienne Wilmé",12/6/1986,1986,12,6,0,Madagascar,MG-U,Toliara,,"Isalo, SE",-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 1 ind; in flight. Other Behaviors: Fight.",,,,,"Eurystomus glaucurus",brbrol1,Species,9746.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95955",,"https://ebird.org/species/brbrol1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",brbrol1
95954,Audio,"Copsychus albospecularis pica","Madagascar Magpie-Robin (White-winged)",,"Lucienne Wilmé",12/6/1986,1986,12,6,0,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Copsychus albospecularis",madmar3,Group,27876.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95954",,"https://ebird.org/species/mamrob1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mamrob1
95953,Audio,"Coracopsis nigra","Lesser Vasa Parrot",,"Lucienne Wilmé",12/6/1986,1986,12,6,0,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Coracopsis nigra",blapar1,Species,11519.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95953",,"https://ebird.org/species/blapar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blapar1
95952,Audio,"Coua sp.","coua sp.",,"Lucienne Wilmé",12/6/1986,1986,12,6,0,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Coua sp.",coua1,Spuh,2966.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95952",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",coua1
95951,Audio,"Copsychus albospecularis pica","Madagascar Magpie-Robin (White-winged)","Coracopsis nigra -- Lesser Vasa Parrot; Leptosomus discolor -- Cuckoo-roller","Lucienne Wilmé",12/5/1986,1986,12,5,1300,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,"Adult Male – 1",Song,"Not Used",,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes in data log: 1 male in a tree (no play back). Habitat: Orchard.",,,,,"Copsychus albospecularis",madmar3,Group,26720.0,,,0.0,0,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/95951",,"https://ebird.org/species/mamrob1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mamrob1
95950,Audio,"Coracopsis nigra","Lesser Vasa Parrot","Leptosomus discolor -- Cuckoo-roller; Hypsipetes madagascariensis -- Madagascar Bulbul","Lucienne Wilmé",12/5/1986,1986,12,5,1300,Madagascar,MG-U,Toliara,,Sakaraha,-22.9333,44.55,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,,,,,,"Coracopsis nigra",blapar1,Species,11519.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95950",,"https://ebird.org/species/blapar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blapar1
95947,Audio,"Falco newtoni","Madagascar Kestrel",,"Lucienne Wilmé",12/3/1986,1986,12,3,930,Madagascar,MG-U,Toliara,,"Isalo, Se",,,,"Adult Female – 1; Adult Male – 1",Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: alarm from a female near a nest; male arrives calling and leaves. Other Behaviors: Emit Alarm.",,,,,"Falco newtoni",madkes1,Species,11324.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95947",,"https://ebird.org/species/madkes1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madkes1
95946,Audio,"Monticola sharpei bensoni","Forest Rock-Thrush (Benson's)","Dicrurus forficatus -- Crested Drongo; Buteo brachypterus -- Madagascar Buzzard","Lucienne Wilmé",12/2/1986,1986,12,2,1810,Madagascar,MG-U,Toliara,,"Parc National Isalo; Ankezabe/Isalo",-22.6667,45.1833,520,,"Call; Song",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 5-7 ind. moving in trees incl. 2-3 females. Female (294), males fighting 215-365. Same subject(s) as LNS 95944.  Number of individuals=AM3-4AF2-3;.",,,,,"Monticola sharpei",benrot1,Group,27342.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95946",,"https://ebird.org/species/forrot2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",forrot2
95945,Audio,"Dicrurus forficatus","Crested Drongo","Buteo brachypterus -- Madagascar Buzzard","Lucienne Wilmé",12/2/1986,1986,12,2,0,Madagascar,MG-U,Toliara,,"Parc National Isalo; Ankezabe/Isalo",-22.6667,45.1833,520,,Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Recordist- Dicrurus forficatus chasing Buteo brachypterus. Same subject(s) as LNS 95944.  Number of individuals=UUc1;. Other Behaviors: Emit Alarm.",,,,,"Dicrurus forficatus",credro1,Species,19432.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95945",,"https://ebird.org/species/credro1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",credro1
95944,Audio,"Buteo brachypterus","Madagascar Buzzard","Monticola sharpei bensoni -- Forest Rock-Thrush (Benson's); Dicrurus forficatus -- Crested Drongo","Lucienne Wilmé",12/2/1986,1986,12,2,1745,Madagascar,MG-U,Toliara,,"Parc National Isalo; Ankezabe/isalo",-22.6667,45.1833,520,Unknown – 2,Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 1 ind. near a nest; 1 other arrives calling and both leave; both came back and one is chased by Dicrurus forficatus. Habitat: Cliff.",,,,,"Buteo brachypterus",madbuz1,Species,8001.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95944",,"https://ebird.org/species/madbuz1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbuz1
95943,Audio,"Dryolimnas cuvieri","White-throated Rail",,"Lucienne Wilmé",11/29/1986,1986,11,29,1830,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 1,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Stimulus for sound: response to playback (says recordist on tape; does not indicate what she played back.)Notes on data log: 1 ind. in the river with something in the beak; calls 15'later. Answers playback.Elevation:  930m<alt<1040m.",,,,,"Dryolimnas cuvieri",whtrai1,Species,5103.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95943",,"https://ebird.org/species/whtrai1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whtrai1
95942,Audio,"Terpsiphone mutata","Madagascar Paradise-Flycatcher","Nesillas typica -- Madagascar Brush-Warbler","Lucienne Wilmé",11/30/1986,1986,11,30,830,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,"Adult Male – 1",Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Terpsiphone mutata",mapfly1,Species,19830.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95942",,"https://ebird.org/species/mapfly1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mapfly1
95941,Audio,"Nesillas typica","Madagascar Brush-Warbler","Cuculus rochii -- Madagascar Cuckoo; Terpsiphone mutata -- Madagascar Paradise-Flycatcher; Tylas eduardi -- Tylas Vanga","Lucienne Wilmé",11/30/1986,1986,11,30,830,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Nesillas typica",madbrw1,Species,23888.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95941",,"https://ebird.org/species/madbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbrw1
95940,Audio,"Neomixis striatigula","Stripe-throated Jery",,"Lucienne Wilmé",11/30/1986,1986,11,30,830,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 1,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Neomixis striatigula",sttjer1,Species,24248.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95940",,"https://ebird.org/species/sttjer1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sttjer1
95939,Audio,"Newtonia brunneicauda","Common Newtonia",,"Lucienne Wilmé",11/30/1986,1986,11,30,800,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 1,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Newtonia brunneicauda",comnew1,Species,17865.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95939",,"https://ebird.org/species/comnew1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comnew1
95938,Audio,"Coracopsis nigra","Lesser Vasa Parrot","Coracina cinerea -- Madagascar Cuckooshrike; Newtonia brunneicauda -- Common Newtonia; Hypsipetes madagascariensis -- Madagascar Bulbul; Cuculus rochii -- Madagascar Cuckoo; Cinnyris sovimanga -- Souimanga Sunbird","Lucienne Wilmé",11/30/1986,1986,11,30,800,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,"Call; Flying",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Coracopsis nigra",blapar1,Species,11590.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95938",,"https://ebird.org/species/blapar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blapar1
95937,Audio,,Environmental,"Newtonia brunneicauda -- Common Newtonia; Cuculus rochii -- Madagascar Cuckoo; Cinnyris sovimanga -- Souimanga Sunbird; Indri indri -- indri","Lucienne Wilmé",11/30/1986,1986,11,30,0,Madagascar,MG-A,Toamasina,,"Station Agricole De Kianjavato-ifanadiana",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,,,Species,,,,0.0,0,committed,"archive; environmental",,,,"https://macaulaylibrary.org/asset/95937",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",
95936,Audio,"Bernieria madagascariensis","Long-billed Bernieria",,"Lucienne Wilmé",11/30/1986,1986,11,30,700,Madagascar,MG-A,Toamasina,,"Parc National Ranomafana",-18.4667,48.4667,,,"Call; Song",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Bernieria madagascariensis",lobber1,Species,24224.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95936",,"https://ebird.org/species/lobber1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",lobber1
95935,Audio,"Hypsipetes madagascariensis","Madagascar Bulbul",,"Lucienne Wilmé",11/30/1986,1986,11,30,600,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Hypsipetes madagascariensis",madbul1,Species,23280.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95935",,"https://ebird.org/species/madbul1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbul1
95934,Audio,"Indri indri",indri,,"Lucienne Wilmé",11/29/1986,1986,11,29,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,Song,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m. Number of individuals=UU1+;.",,,,,,,Species,111940.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95934",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11062391
95933,Audio,"Coua caerulea","Blue Coua",,"Lucienne Wilmé",11/29/1986,1986,11,29,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Coua caerulea",blucou1,Species,2956.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95933",,"https://ebird.org/species/blucou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blucou1
95932,Audio,"Indri indri",indri,,"Lucienne Wilmé",11/29/1986,1986,11,29,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 1,Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Note on J-card says ""Indri    alarme""      mfElevation:  930m<alt<1040m. Other Behaviors: Emit Alarm.",,,,,,,Species,111940.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95932",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11062391
95931,Audio,"Leptosomus discolor",Cuckoo-roller,"Indri indri -- indri","Lucienne Wilmé",11/29/1986,1986,11,29,830,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,Flying,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Leptosomus discolor",cuckoo1,Species,8854.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95931",,"https://ebird.org/species/cuckoo1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cuckoo1
95930,Audio,"Indri indri",indri,,"Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m. Number of individuals=UU1+;.",,,,,,,Species,111940.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95930",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11062391
95929,Audio,"Lophotibis cristata","Madagascar Ibis",,"Lucienne Wilmé",11/28/1986,1986,11,28,1900,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 1,Song,Used,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: sings at the top of the highest tree + song in flight  (note written in data log.)Elevation:  930m<alt<1040m

ML: Subject changed from recordist's original identification of Lophotibis cristata cristata to Lophotibis cristata to conform to eBird Taxonomy (v. 1.55). -Jay McGowan/Matt Medler, July 2015. Number of individuals=UUc1;. Habitat: River.",,,,,"Lophotibis cristata",madibi1,Species,7217.0,,,0.0,0,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/95929",,"https://ebird.org/species/madibi1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madibi1
95928,Audio,"Dicrurus forficatus","Crested Drongo",,"Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Parc National Ranomafana",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m.",,,,,"Dicrurus forficatus",credro1,Species,19432.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95928",,"https://ebird.org/species/credro1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",credro1
95927,Audio,"Nesillas typica","Madagascar Brush-Warbler",,"Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,Unknown – 2,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes: 2 ind. with different voiceElevation:  930m<alt<1040m.",,,,,"Nesillas typica",madbrw1,Species,23888.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95927",,"https://ebird.org/species/madbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbrw1
95926,Audio,"Indri indri",indri,,"Lucienne Wilmé",11/28/1986,1986,11,28,0,Madagascar,MG-A,Toamasina,,"Reserve Speciale Perinet Analamazaotra",-18.4667,48.4667,,,,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  930m<alt<1040m. Number of individuals=UUc2;.",,,,,,,Species,111940.0,,,0.0,0,committed,archive,,,,"https://macaulaylibrary.org/asset/95926",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-11062391
